asin,search_term,page_number,position,scrape_date,scrape_time,scrape_hour,title,price,original_price,sponsored,reviews_count,rating,sales_history,prime
B0C63ZZYKB,dry cat food,3,44,9/25/2025,23-33:56,23,PERFECT FIT Sterile Dry Cat Food for Adult Sterilized Cats from 1 Year Old - Chicken - 7kg (1 Bag),46.87,,FALSE,155,4.8,,FALSE
B0BG2L3RSN,dry cat food,3,45,9/25/2025,23-33:56,23,FRANKLIN - Sterilized Adult Cat Food - Carnivore Range - 70% Meat & Fish - Grain Free Dry Food - High in Protein - Integrated Closure - Size 9 mm - 3 kg,35.6,,FALSE,267,4.2,,FALSE
B00H74G9G6,dry cat food,3,48,9/25/2025,23-33:56,23,Almo Nature Holistic Maintenance with Fresh Turkey Adult Cat Food 12 kg,59.65,,FALSE,73,4.6,,FALSE
B000OLFXRU,dry cat food,3,49,9/25/2025,23-33:56,23,Royal Canin - Kitten Kibble Kitten 36-2 kg,,,FALSE,76,4.6,,FALSE
B08KHCHLYS,dry cat food,3,50,9/25/2025,23-33:56,23,PURINA ONE Bifensis Sensitive Adult Cat Food with Turkey and Rice 9.75 kg Bag,59.02,,FALSE,130,4.6,,FALSE
B00ENMB87K,dry cat food,3,52,9/25/2025,23-33:56,23,EUKANUBA - Premium Kitten Food – Rich in Fresh Chicken and Rice – Promotes Growth - 100% Complete and Balanced Food – DHA – Wheat Free – Non-GMO - Resealable Bag - 10kg,45.99,,FALSE,188,4.6,,FALSE
B07HLQXZFZ,dry cat food,3,53,9/25/2025,23-33:56,23,PURINA PRO PLAN | Senior 7+ Longevis | Rich in Salmon | Dry Food | Adult Cat | 3kg Bag,25.07,29.49,FALSE,5,4.7,,FALSE
B09TPYRP5Q,dry cat food,3,54,9/25/2025,23-33:56,23,Ultima Sterilized Cat Food Urinary Protection with Chicken - Pack 8 x 1.5 kg,58.8,,FALSE,374,4.6,,FALSE
B01MRB9ITB,dry cat food,3,55,9/25/2025,23-33:56,23,"Wellness CORE Ocean Sterilised Cat Food, Natural and Grain Free, Salmon, 1.75 kg",21.89,22.99,FALSE,280,4.3,,FALSE
B01CUWLU18,dry cat food,3,56,9/25/2025,23-33:56,23,Advance Veterinary Diets Gastroenteric Sensitive - Dry Food for Cats with Gastrointestinal Disorders - 1.5 kg,19,,FALSE,18,4.5,,FALSE
B009FYIBM6,dry cat food,3,57,9/25/2025,23-33:56,23,Pro Plan Cat Sterilised - Au Lapin - 3 kg - Dry Food for Castrated/Sterilised Cats,27.89,,FALSE,581,4.5,,FALSE
B0B69DQPXH,dry cat food,3,58,9/25/2025,23-33:56,23,Versele Laga Opti Life Adult Sterilised Cat Food Sterilised/Light Cereal-Free Chicken 2.5 kg,26.65,,FALSE,10,4.2,,FALSE
B0882C9B7F,dry cat food,3,59,9/25/2025,23-33:56,23,"Venandi Animal Premium Cat Food Chicken, with Lots of Fresh Poultry, Dry Food, Grain-Free, Pack of 1 (1 x 1.5 kg)",15.49,,FALSE,1,4.5,,FALSE
B0015QBFZC,dry cat food,3,60,9/25/2025,23-33:56,23,Iams Adult Chicken Dry Cat Food 10 kg,41.83,44.16,FALSE,2,5,,FALSE
B007R0ROCS,dry cat food,3,61,9/25/2025,23-33:56,23,PURINA PRO PLAN | Adult 1+ Delicate Digestion | Rich in Turkey | Dry Food | Cat | 1.5 kg Bag,25.3,,FALSE,344,4.5,,FALSE
B01N5P6WL2,dry cat food,3,62,9/25/2025,23-33:56,23,Almo Nature Anti Hairball Adult Cat Food with Fresh Salmon | Pack of 400 g,,,FALSE,255,3.9,,FALSE
B0F53Y6CVJ,dry cat food,3,63,9/25/2025,23-33:56,23,"Frienhund Automatic Cat Food Dispenser Double with Slow Feeding: 7L Automatic Cat Bowl for 2 Bowls, WiFi 5G Dog Food Dispenser with Alexa, Detachable",69.99,,FALSE,543,4.4,,FALSE
B071H4GFQS,dry cat food,4,6,9/25/2025,23-33:56,23,"Wellness Core Original Sterilised Cat Food, Natural and Grain Free, Chicken/Turkey, 1.75 kg",21.29,22.99,FALSE,630,4.6,,FALSE
B09ZPHQPX5,dry cat food,4,8,9/25/2025,23-33:56,23,Ultima Adult Sterilized Cat Food with Chicken - Pack 8 x 1.5 kg,55.92,,FALSE,12,4.7,,FALSE
B07FXMQ41C,dry cat food,4,13,9/25/2025,23-33:56,23,"IAMS Indoor dry food for domestic cats from 1 year old, with chicken, 10 kg",40.4,44.16,FALSE,14,4.8,,FALSE
B09181681C,dry cat food,4,15,9/25/2025,23-33:56,23,Almo Nature HFC Longevity Sterilised - Cat Food with Sea Bream originally suitable for human consumption and now used as cat food.,20.21,,FALSE,84,4.5,,FALSE
B08P92ZYN4,dry cat food,4,23,9/25/2025,23-33:56,23,"MERA Cats Kitten Chicken (2 kg), Grain Free and Sustainable Dry Food for Growing Cats, High Meat Food",23.18,,FALSE,699,4.7,,FALSE
B08KYNR25Q,dry cat food,4,31,9/25/2025,23-33:56,23,"Applaws Adult Senior Grain Free Dry Cat Food with Chicken, Natural and Complete (2 kg Pack)",12.93,,FALSE,88,4.3,,FALSE
B0BHSCHG8S,dry cat food,4,34,9/25/2025,23-33:56,23,PURINA ONE Bifensis Senior Cat Food 11+ Rich in Chicken and Whole Grains - 8 Bags of 800g Each,49.25,,FALSE,59,4.6,,FALSE
B0C2D1815X,dry cat food,4,37,9/25/2025,23-33:56,23,"CiCi Complete Dry Food for Cats, Adults and Sterilized Cats, with Fish 10 kg",32.76,,FALSE,2,5,,FALSE
B01LTI0GZ0,dry cat food,4,38,9/25/2025,23-33:56,23,"Whiskas Junior Cat Food with Chicken, 6 x 1.9kg Packets, Dry Food for Growing Cats, Small Kibbles for Kittens 2-12 Months - Various Product Packaging",46.89,,FALSE,645,4.6,,FALSE
B003TL426U,dry cat food,4,40,9/25/2025,23-33:56,23,Royal Canin Feline Nutrition Digestive Comfort 38 Dry Food 2 kg,37.43,,FALSE,729,4.6,,FALSE
B002FZ385W,dry cat food,4,42,9/25/2025,23-33:56,23,JOSERA Culinesse 10 kg | Salmon & Salmon Oil Cat Food | Super Premium Adult Cat Food Indoor & Outdoor | 10kg Bag,53.43,,FALSE,2,4.7,,FALSE
B000VJW260,dry cat food,4,43,9/25/2025,23-33:56,23,Royal Canin - Dry Cat Food - Indoor 27 - 10 kg,81.93,91.47,FALSE,795,4.6,,FALSE
B009E73598,dry cat food,4,44,9/25/2025,23-33:56,23,"EUKANUBA Premium Dry Food for Senior Cat - 100% Complete and Balanced Food - Rich in Rice - Fresh Chicken - L-Carnitine - Non-GMO, Wheat Free - Resealable Bag - 2kg",17.64,,FALSE,169,4.4,,FALSE
B008UO324E,dry cat food,4,45,9/25/2025,23-33:56,23,PURINA ONE Bifensis Junior | Chicken Kitten Dry Food | 450g Bag (Packaging May Vary),14.87,,FALSE,1,4.6,,FALSE
B0CLP313X1,dry cat food,4,48,9/25/2025,23-33:56,23,ROYAL CANIN Sterilised 37 Dry Cat Food for Sterilised Cats (1 to 7 years) to Maintain Ideal Body Weight with High Protein Content (3 Packs),30.1,,FALSE,53,4.4,,FALSE
B0BHF96DNW,dry cat food,4,51,9/25/2025,23-33:56,23,PURINA ONE Bifensis Cat Food Urinary Care Rich in Chicken and Wheat - 8 x 800g Bags,49.72,,FALSE,110,4.7,,FALSE
B08YGHXFC5,dry cat food,4,53,9/25/2025,23-33:56,23,Happy Cat 70534 - Young Kitten Land Poultry - Dry Cat Food from 5th Week of Life - Contents: 300 g,10.75,,FALSE,17,4.7,,FALSE
B000OLFXS4,dry cat food,4,55,9/25/2025,23-33:56,23,Royal Canin - Dry Cat Food - Indoor 27-2 kg,33.3,,FALSE,27,4.6,,FALSE
B08Y72PP4D,dry cat food,4,57,9/25/2025,23-33:56,23,Nature's Variety Original Dry Food for Adult Cats with Boneless Chicken 7 kg,48.39,,FALSE,686,4.7,,FALSE
B0DYYHPHWH,dry cat food,4,62,9/25/2025,23-33:56,23,"HoneyGuaridan Automatic Cat Food Dispenser Double with 2 Bowls, Automatic Feeder for Cats and Dogs, Programmable Timer, 1-6 Meals per Day, Voice Recording 10s (3.5 L)",47.49,49.99,FALSE,266,4.4,,FALSE
B01MU14ZBY,dry cat food,4,63,9/25/2025,23-33:56,23,PRO PLAN Medium Adult Sensitive Digestion with OPTIDIGEST Rich in Lamb - 14 kg - Dry Food for Medium Adult Dogs,57.49,,FALSE,12,4.5,,FALSE
B0CTTVBDSC,dry cat food,5,5,9/25/2025,23-33:56,23,FRANKLIN – Sterilized Cat Food – Adult – Carnivore Range – 70% Turkey and Duck – High in Protein – Cereal-Free Dry Food – Anti-Hairball – Integrated Closure – Size 9 mm – 1 kg,15.9,,FALSE,12,3.6,,FALSE
B0041MEED2,dry cat food,5,6,9/25/2025,23-33:56,23,Advance Veterinary Diets Renal - Cat Food with Kidney Problems - 1.5 kg,,,FALSE,843,4.6,,FALSE
B01MRI8BU5,dry cat food,5,8,9/25/2025,23-33:56,23,PURINA CAT CHOW | Adult | Cat Food | NaturiumTM | Duck | 10 kg | Bag,40.99,,FALSE,27,4.3,,FALSE
B0056FJX0W,dry cat food,5,13,9/25/2025,23-33:56,23,Royal Canin - Royal Canin Ageing +12 Capacity: 2 kg,34.35,,FALSE,12,4.6,,FALSE
B0738JZ8LJ,dry cat food,5,21,9/25/2025,23-33:56,23,"Schesir, Dry food for adult cats, sterilised or overweight cats, light line with chicken flavour, kibble - 10kg bag size",47.19,,FALSE,759,4.6,,FALSE
B094DHCY2G,dry cat food,5,22,9/25/2025,23-33:56,23,"Brekkies Cat food with salmon, tuna and vegetables 3.5 kg",16.43,,FALSE,23,4.5,,FALSE
B008BV56RC,dry cat food,5,34,9/25/2025,23-33:56,23,Royal Canin - Sterilised Appetite Control/Sterilized Cat Quémandeur 1 to 7 Years - Bag 2kg,32.69,43.59,FALSE,607,4.5,,FALSE
B08FGDM4D6,dry cat food,5,40,9/25/2025,23-33:56,23,PURINA PRO PLAN | Liveclear | Senior Cat | Sterilised | Rich Turkey Dry Food | Actively Reduces Allergens in Cat Hair | Bag | Pack of 4 x 2.8 kg,44.49,,FALSE,76,4.3,,FALSE
B07BG6D4MG,dry cat food,5,42,9/25/2025,23-33:56,23,"PURINA FRISKIES Kitten 12 Packs of 375 g Hiding Place, Turkey, Milk and Green, Total Weight 4.5 kg",37.6,,FALSE,610,4.6,,FALSE
B0882C8FZ5,dry cat food,5,45,9/25/2025,23-33:56,23,"Venandi Animal Premium Dry Food for Cats, Salmon, with Lots of Fresh Fish, Dry Food, Grain-Free, Pack of 1 (1 x 1.5 kg)",19.35,,FALSE,798,4.5,,FALSE
B0168CYVQC,dry cat food,5,49,9/25/2025,23-33:56,23,Whiskas Adult 1+ – Sterilized Adult Cat Food – Chicken – 6 x 1.75 kg Bags,59.88,,FALSE,66,4.7,,FALSE
B09L6335PJ,dry cat food,5,50,9/25/2025,23-33:56,23,PURINA CAT CHOW | Adult | Sterilized Cat Food | Turkey| 10 kg | Bag,48.29,,FALSE,34,4.8,,FALSE
B01IUP4ZFM,dry cat food,5,51,9/25/2025,23-33:56,23,Ultima Sterilized Cat Food Senior +10 years with Chicken - 3 kg - 1 Bag,17.69,,FALSE,16,4.6,,FALSE
B08P8YYG9Z,dry cat food,5,54,9/25/2025,23-33:56,23,"MERA Cats Salmon (2kg), Grain Free Adult Cat Food Sustainable Food High Meat",,,FALSE,835,4.6,,FALSE
B0C7RQVVVB,dry cat food,5,56,9/25/2025,23-33:56,23,"Purina Felix Party Mix Original Cat Pouches 200g Pack of 5 Bags with Chicken, Liver and Turkey",20.28,,FALSE,38,4.6,,FALSE
B0DGKZ9MWN,dry cat food,5,58,9/25/2025,23-33:56,23,"Balimo Automatic Cat Food Dispenser, 3L 2.4G WiFi Food Dispenser for Cats, 1-10 Meals, Suitable for Dogs and Cats, White",43.97,46.29,FALSE,158,4.3,,FALSE
B0DK1FKJX8,dry cat food,5,59,9/25/2025,23-33:56,23,"Frienhund Automatic Cat Food Dispenser with Slow Feeding: 7L Automatic Cat Bowl, WiFi 5G Dog Food Dispenser with Alexa, Detachable for Easy Cleaning",59.99,,FALSE,11,4.4,,FALSE
B0DRCQP524,dry cat food,5,60,9/25/2025,23-33:56,23,"Gimars 5L Automatic Cat Feeders for 2 Cats, 12 Servings, 6 Meals a Day, Automatic Cat Food Dispenser with 2 Stainless Steel Bowls, Dual Feeding, Meal Call",57.44,,FALSE,34,4.3,,FALSE
B0F1381TFD,dry dog food,1,3,9/25/2025,23-33:56,23,"Marsavet MicroBell Dry Food, 4 kg, Monoprotein Dog Food with Microbial Protein, Suitable for Vegetarians, Allergy Sufferers and Sensitive Dogs, Gluten Free and",39.99,,TRUE,58,4.3,,FALSE
B0CD7NRW37,dry dog food,1,4,9/25/2025,23-33:56,23,"PETKIT Automatic Feeder for Cats and Dogs, 2.4G WiFi 3L Automatic Feeder, Connected App with Stainless Steel Bowl, Up to 10 Meals a Day, Dual Power Supply (Pale White)",79.99,,TRUE,1,4.3,,FALSE
B0D3V9VYPD,dry dog food,1,5,9/25/2025,23-33:56,23,Friskies Adult Dog Food Scales Chicken and Vegetable Food 12 kg,25.62,32.69,FALSE,53,4.4,50+ bought in past month,FALSE
B07WQLZ6SF,dry dog food,1,6,9/25/2025,23-33:56,23,"The Hunger of the Wolf Dry Food for Adult Dogs of All Breeds and Allergic Dogs, Delicate Grain Free Formula with Salmon and Potatoes, 14kg",47.55,,FALSE,119,4.3,,FALSE
B0D3V9YP4W,dry dog food,1,7,9/25/2025,23-33:56,23,FRISKIES ACTIVE DOG WITH BEEF 3 KG,6.35,9.19,FALSE,134,4.5,50+ bought in past month,FALSE
B00Y9SSYJS,dry dog food,1,8,9/25/2025,23-33:56,23,"PURINA PRO PLAN Plan Medium Adult with OPTIBALANCE, Rich in Chicken Food for Medium Adult Dogs, 14 kg (Pack of 1)",50.99,,FALSE,2,4.6,50+ bought in past month,FALSE
B0BSMJXKX8,dry dog food,1,9,9/25/2025,23-33:56,23,"Bellfor Spaniel Cocker Spaniel Food Set, Grain-Free, Chicken 2.5 kg, Healthy Dog Treat, 100 g, with Food Additive for Skin and Coat Care,",35.58,,TRUE,3558,,,FALSE
B0C1XQB1GZ,dry dog food,1,10,9/25/2025,23-33:56,23,Bellfor Freiland Schmaus Mini Grain Free Dry Food with Chicken for Small Dog Breeds 7.5kg - Ideal for Small Dogs up to 9kg,45.13,,TRUE,11,4.7,,FALSE
B077DRCYH8,dry dog food,1,11,9/25/2025,23-33:56,23,"Bellfor Freiland Schmaus Junior Chicken Dry for Puppies and Young Dogs, Grain-Free, 2.5 kg",17.49,,TRUE,9,4.5,,FALSE
B08X73BYML,dry dog food,1,13,9/25/2025,23-33:56,23,Eukanuba Adult Daily Care Overweight or Sterilized Adult Dogs For All Breeds Chicken 12kg,38.31,39.37,FALSE,12,4.5,50+ bought in past month,FALSE
B08CP3JWQT,dry dog food,1,14,9/25/2025,23-33:56,23,Purina One - Medium / Maxi Dry Food > 10 kg Active Rich in Chicken for Dogs 7 kg,20.27,,FALSE,191,4.6,,FALSE
B0015Q0ZQW,dry dog food,1,15,9/25/2025,23-33:56,23,Eukanuba Adult Dog Dry Food For Large Breed Chicken 15 kg,41.31,,FALSE,68,4.5,,FALSE
B01DPD81W2,dry dog food,1,16,9/25/2025,23-33:56,23,Eukanuba Adult Dog Dry Food For Medium Breed Chicken 15 kg,42.29,,FALSE,26,4.4,,FALSE
B0CY2942F7,dry dog food,1,19,9/25/2025,23-33:56,23,"Automatic Cat Food Dispenser - Cat Food Dispenser with Programmable Timer, 3L Automatic Dispenser for Cats and Small Dogs, 1-6 Meals a Day",45.99,,TRUE,33,4.4,,FALSE
B09WJYFV3R,dry dog food,1,20,9/25/2025,23-33:56,23,"3 Dog Toys, Indestructible Interactive Dog Chew Toy, Food and Treat Dispenser, Natural Rubber, Diameter 6 cm for Dogs, Gums, for Puppies and Small Dogs",12.99,,TRUE,100,3.8,,FALSE
B0D3V7L5RM,dry dog food,1,21,9/25/2025,23-33:56,23,Friskies Adult Dog Food Maxi Beef Kibble 12 kg,24.95,32.69,FALSE,74,4.4,50+ bought in past month,FALSE
B07JG2QCYK,dry dog food,1,22,9/25/2025,23-33:56,23,"Edgard & Cooper Dog Food (Fresh Chicken, 2.5 kg) Cereal Free, Fresh Meat and Quality Protein, Real Ingredients for Dogs, Hypoallergenic, No Added Sugars",19.9,,FALSE,615,4.6,50+ bought in past month,FALSE
B01EQZB792,dry dog food,1,23,9/25/2025,23-33:56,23,bosch HPC Maxi Adult | Dry Food for Large Breed Adult Dogs (from 25 kg) | 1 x 15 kg,31.49,,FALSE,22,4.5,,FALSE
B00Y9SU19O,dry dog food,1,24,9/25/2025,23-33:56,23,Pro Plan Small & Mini Puppy with OPTISTART Rich in Chicken - 3 kg - Dry Food for Small Puppies,18.74,22.24,FALSE,12,4.7,,FALSE
B004CRUHLY,dry dog food,1,25,9/25/2025,23-33:56,23,Royal Canin - Dog food - Mother and her puppy - 15 kg,99.9,,TRUE,209,4.2,,FALSE
B01FU9M4WW,dry dog food,1,26,9/25/2025,23-33:56,23,Adult Dog Food Lamb and Boar - Carnilove,19.5,,TRUE,145,4.1,,FALSE
B009A6PY1U,dry dog food,1,27,9/25/2025,23-33:56,23,BRIT Premium Adult Dog Food 8 kg Size S,38.8,,TRUE,29,4.4,,FALSE
B00Y9STLVS,dry dog food,1,28,9/25/2025,23-33:56,23,"PURINA PRO PLAN Adult Light/Sterilised Dog Food for Adult Dogs, Chicken, 14 kg (Pack of 1)",56.99,77.2,FALSE,14,4.6,50+ bought in past month,FALSE
B002TRH3M0,dry dog food,1,29,9/25/2025,23-33:56,23,bosch Tiernahrung My Friend Kibble 20 kg Dry Food for Adult Dogs of All Breeds,31.49,,FALSE,21,4.3,,FALSE
B08WJ6NC3L,dry dog food,1,30,9/25/2025,23-33:56,23,ARQUIVET Original Adult - Dry Dog Food Chicken and Rice 12 kg - Dog Food - Dry Dog Food - All Breeds - natural ingredients,30.41,33.79,FALSE,630,4.4,,FALSE
B08WJB7YSM,dry dog food,1,31,9/25/2025,23-33:56,23,"Arquivet Original Adult Adult Dog Food - Salmon and Rice - Brown, 12 kg (Pack of 1)",29.6,,FALSE,363,4.4,,FALSE
B0D3V9MVQ1,dry dog food,1,32,9/25/2025,23-33:56,23,FRISKIES CHICKEN AND VEGETABLE SCALANCE DOG 3 KG,6.37,9.19,FALSE,69,4.6,,FALSE
B0BXDCFC38,dry dog food,1,33,9/25/2025,23-33:56,23,FIDO Croq' & Tendre Chicken Sweet Potato 7 kg Dry Food for Adult Dogs,15.56,,FALSE,22,4.8,,FALSE
B00Y9SSXBM,dry dog food,1,34,9/25/2025,23-33:56,23,PURINA PRO PLAN Medium Adult Sensitive Skin Rich in Salmon - 14kg - Dry Food for Medium Adult Dogs with Sensitive Skin,58.49,77.2,FALSE,22,4.6,100+ bought in past month,FALSE
B0D3V8JGLS,dry dog food,1,35,9/25/2025,23-33:56,23,Friskies Adult Active Dog Food Beef Food 12 kg,25.62,32.69,FALSE,79,4.4,,FALSE
B00VXDR75Y,dry dog food,1,36,9/25/2025,23-33:56,23,"Friskies Vitafit Mini Menu Dry Food for Dogs up to 10 kg, with Chicken and Vegetables, 1.5 kg",4.65,5.03,FALSE,297,4.6,,FALSE
B086VP426G,dry dog food,1,37,9/25/2025,23-33:56,23,PURINA ONE Medium/Maxi >10kg | Adult | Rich Beef Dry Food for Adult Dogs | 7kg Bag,22.39,23.39,FALSE,139,4.4,50+ bought in past month,FALSE
B07CV953LT,dry dog food,1,38,9/25/2025,23-33:56,23,Eukanuba Junior Dog Dry Food for Large Breed Chicken 15 kg,44.36,,FALSE,36,4.5,,FALSE
B08H9Z7378,dry dog food,1,40,9/25/2025,23-33:56,23,"Wellness CORE Original Dry Dog Food for Small Dogs, Natural and Cereal Free, Turkey/Chicken, 5 kg",27.96,34.99,FALSE,266,4.5,,FALSE
B003670M02,dry dog food,1,41,9/25/2025,23-33:56,23,"Iams Vitality - Dry Food for Adult Dogs Small and Medium Breed - Promotes Health and Vitality - Low Fat - Fresh Chicken - Free from GMO, Coloring, Artificial Flavour, Wheat - 3 kg",11.9,,FALSE,103,4.6,,FALSE
B08CNXQ3LY,dry dog food,1,42,9/25/2025,23-33:56,23,Purina ONE Dog Food Dry Food Medium / Maxi Sensitive Salmon 2.5 kg,9.58,10.15,FALSE,236,4.5,,FALSE
B0015PZ7WK,dry dog food,1,43,9/25/2025,23-33:56,23,Eukanuba Dog Dry Food German Shepherd Chicken 12 kg,42.29,,FALSE,62,4.5,,FALSE
B086VN9D1J,dry dog food,1,44,9/25/2025,23-33:56,23,PURINA ONE Medium/Maxi >10 kg | Sterilised Dog Weight Control | Turkey Rich Dog Food | Adults | 2.5 kg Bag,8.9,,FALSE,139,4.6,,FALSE
B003672UNE,dry dog food,1,45,9/25/2025,23-33:56,23,IAMS Puppy Food Small/Medium 3 kg,12.74,,FALSE,2,4.6,,FALSE
B09XDHHJ4G,dry dog food,1,46,9/25/2025,23-33:56,23,Wagg Active Goodness 12kg Beef,29.53,,FALSE,15,4.6,,FALSE
B0015Q1340,dry dog food,1,47,9/25/2025,23-33:56,23,Eukanuba Daily Care Adult Dog Sensitive Skin for All Fish Breeds 12 kg,40.49,,FALSE,15,4.4,,FALSE
B07C6WQL1N,dry dog food,1,48,9/25/2025,23-33:56,23,"JosiDog Economy 15 kg | Adult Dog Food, Dry Food | Developed by JOSERA | 15 kg Bag",25.2,,FALSE,22,4.4,,FALSE
B000VJXZZM,dry dog food,1,49,9/25/2025,23-33:56,23,Eukanuba Mature Dog Senior Large Breed 15 kg,45.59,,FALSE,1,4.4,,FALSE
B0D45R1511,dry dog food,1,50,9/25/2025,23-33:56,23,FRISKIES Dry Food Puppy Chicken Milk Vegetables 7 kg,18.52,,FALSE,101,4.4,,FALSE
B08KR1RQJB,dry dog food,1,51,9/25/2025,23-33:56,23,"EUKANUBA Dry food for small and medium breeds puppies, rich in lamb and rice, 12 kg",43,,FALSE,323,4.5,,FALSE
B08C83PKVR,dry dog food,1,52,9/25/2025,23-33:56,23,"Dog Chow Classic Complete Food with Salmon for Dogs, Blue and Beige, 14 kg (Pack of 1)",33.83,35.99,FALSE,202,4.4,,FALSE
B07SJ83CCM,dry dog food,1,53,9/25/2025,23-33:56,23,Pro Plan Small & Mini Adult Light Sterilised Rich in Chicken - 3 kg - Dry Food for Small Adult Dogs,22.28,23.45,FALSE,305,4.6,,FALSE
B01EQZB0T4,dry dog food,1,54,9/25/2025,23-33:56,23,bosch HPC Mini Adult Dry Food for Adult Small Breeds (up to 15 kg) with Lamb and Rice 1 x 3 kg,11.79,,FALSE,18,4.6,,FALSE
B00Y9SSX4Y,dry dog food,1,55,9/25/2025,23-33:56,23,Pro Plan Large Adult Robust with Optical-Balance Rich in Chicken - 14 kg - Dry Food for Large Adult Dogs,50.99,,FALSE,756,4.4,,FALSE
B0D45QZ7N9,dry dog food,1,56,9/25/2025,23-33:56,23,FRISKIES Dog Food Light Chicken Vegetables 3 kg,6.85,8.52,FALSE,43,4.1,,FALSE
B01N2X219B,dry dog food,1,57,9/25/2025,23-33:56,23,"Wellness Core Original Dry Dog Food for Medium Dogs, Natural and Cereal Free, Turkey/Chicken, 10 kg",50.42,,FALSE,27,4.5,,FALSE
B01EQZB85U,dry dog food,1,58,9/25/2025,23-33:56,23,bosch TIERNAHRUNG HPC Adult with Lamb & Rice - Dry Food for Adult Dogs of All Breeds - 1 x 15 kg,46.32,48.95,FALSE,72,4.5,,FALSE
B0161HV536,dry dog food,1,59,9/25/2025,23-33:56,23,"IAMS for Vitality Fresh Chicken Dry Food for Small and Medium Aged Dogs, 3 kg",11.9,,FALSE,265,4.6,,FALSE
B07H8K5R8W,dry dog food,1,60,9/25/2025,23-33:56,23,"Edgard & Cooper Dry Food for Adult Dogs, Grain Free Dry Food Natural Foods 2.5 kg Fresh Salmon, Complete, Healthy and Balanced Food for Dogs of All Sizes",24.99,,FALSE,3,4.4,,FALSE
B01IUP10DM,dry dog food,1,61,9/25/2025,23-33:56,23,Ultima Nature Adult Dog Food Medium/Maxi with Chicken - 3 kg,11.39,,FALSE,96,4.3,,FALSE
B00Y9SU2UW,dry dog food,1,62,9/25/2025,23-33:56,23,Pro Plan Small & Mini Adult 9+ with OPTIAGE Riche en Poulet - 3 kg - Dry Food for Small Dogs 9 Years and Up,18.74,24.99,FALSE,342,4.7,,FALSE
B00Y9SSI6C,dry dog food,1,63,9/25/2025,23-33:56,23,Pro Plan Medium Puppy with Optistart Rich in Chicken – 12 kg – Dry Food for Medium Puppies,47.69,68.35,FALSE,2,4.6,,FALSE
B08H19641F,dry dog food,2,5,9/25/2025,23-33:56,23,Franklin – Dog Food – Protein Range – with 70% Salmon – Mono-protein – Cereal Free – Skin and Coat – Triangle Shape 11 mm – 2.5 kg,25.5,,FALSE,325,4.3,,FALSE
B0117E9DG4,dry dog food,2,6,9/25/2025,23-33:56,23,PURINA PRO PLAN | Small & Mini Adult 1+ Sensitive Skin | Rich in Salmon | Dry Food | Dog | 7kg Bag,37.9,55.15,FALSE,532,4.7,,FALSE
B08R4NW5TQ,dry dog food,2,7,9/25/2025,23-33:56,23,Eukanuba Daily Care Sensitive Joints Dry Food for Dogs with Joint Problems - Special Food for All Adult Breeds 12kg,40.99,,FALSE,409,4.5,,FALSE
B01H05H6C2,dry dog food,2,8,9/25/2025,23-33:56,23,PURINA PRO PLAN | Large Adult 2+ Sensitive Skin | Rich in Salmon | Dry Food | Dog | 14 kg Bag,57.49,,FALSE,195,4.6,,FALSE
B01MY553VE,dry dog food,2,13,9/25/2025,23-33:56,23,NUTRIVET - INNE Dog - Cereal-free dry food - Adult dog sterilized or overweight - Poultry - 80% animal ingredients - 3 kg,24.74,26.88,FALSE,39,3,,FALSE
B08Y72QPV2,dry dog food,2,14,9/25/2025,23-33:56,23,"Nature's Variety Original No Grain Dry Food for Adult Small Breed Dogs Grain-Free with Salmon without Bones, 1.5 kg",13.19,15.69,FALSE,920,4.6,,FALSE
B01EQZBNBO,dry dog food,2,15,9/25/2025,23-33:56,23,bosch HPC Light Dry Food for Overweight Dogs of All Breeds 1 x 12.5 kg,34.99,,FALSE,21,4.6,,FALSE
B00Y9SSJ52,dry dog food,2,16,9/25/2025,23-33:56,23,Pro Plan Medium Puppy Sensitive Skin with OPTIDERMA Rich in Salmon - 3 kg - Dry Food for Medium Puppies,18.74,21.9,FALSE,639,4.5,,FALSE
B07CVDLBCC,dry dog food,2,21,9/25/2025,23-33:56,23,"Eukanuba Dry Dog Food for the Care of Large Older Dogs, Rich in Fresh Chicken, 15kg",48.48,,FALSE,853,4.5,,FALSE
B00O4BB6GI,dry dog food,2,22,9/25/2025,23-33:56,23,PURINA DOG CHOW | Adult | Large Dog Food | Lamb | Pack of 1 | 14 kg | Bag,37.8,,FALSE,15,4.5,,FALSE
B00ZRDA7KI,dry dog food,2,23,9/25/2025,23-33:56,23,Pro Plan Medium & Large Adult 7+ Sensitive Skin with OPTIDERMA Rich in Salmon - 14 kg - Dry Food for Dogs 7 Years and Up,58.49,77.2,FALSE,434,4.6,,FALSE
B07HXHPB9R,dry dog food,2,24,9/25/2025,23-33:56,23,"Amazon Brand - Lifelong Complete Adult Dry Dogs, Salmon & Rice, 5 kg, 1 Pack",15.75,,FALSE,904,4.4,,FALSE
B0015PZ3RY,dry dog food,2,28,9/25/2025,23-33:56,23,Eukanuba Fresh Chicken Puppy Food for Large Breeds - Premium Dry Food for Puppies - 15kg,45.59,,FALSE,3,4.4,,FALSE
B08HBHLW7C,dry dog food,2,29,9/25/2025,23-33:56,23,"Wellness CORE Low Fat, Natural Grain Free Dry for Small Dogs, Low Fat, Turkey, 5 kg",27.96,34.99,FALSE,164,4.6,,FALSE
